Accession ID	Collection date	Submission date	Location
EPI_ISL_4516057	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516058	2021-09-05	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516059	2021-09-13	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516060	2021-09-13	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516064	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516065	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516067	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4516070	2021-06-17	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516076	2021-08-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516078	2021-08-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516082	2021-08-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516085	2021-08-05	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516089	2021-08-20	2021-09-26	South America / Brazil / Amazonas / Careiro
EPI_ISL_4516091	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Careiro
EPI_ISL_4516092	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516098	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516099	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516102	2021-08-22	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516109	2021-08-22	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516117	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516118	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516119	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516120	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516127	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516128	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516129	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516130	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516136	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516137	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516147	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516148	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516151	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516153	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516155	2021-08-25	2021-09-26	South America / Brazil / Amazonas / Careiro
EPI_ISL_4516156	2021-08-25	2021-09-26	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4516168	2021-08-25	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516169	2021-08-25	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516170	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Itacoatiara
EPI_ISL_4516174	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516175	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516183	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516186	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516189	2021-08-27	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516193	2021-08-27	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516194	2021-08-27	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516198	2021-08-28	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516199	2021-08-28	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516200	2021-08-29	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516205	2021-08-29	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516209	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516210	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516212	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516214	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516218	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516219	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516223	2021-08-31	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516229	2021-09-01	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516234	2021-09-02	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516240	2021-09-03	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516244	2021-09-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516249	2021-09-05	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516250	2021-09-06	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516251	2021-09-06	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516252	2021-09-06	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516256	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516257	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516259	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516277	2021-09-12	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516281	2021-09-13	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516283	2021-09-13	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516284	2021-09-13	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516285	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516286	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516288	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516289	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516293	2021-09-15	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516294	2021-09-15	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516295	2021-09-15	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516306	2021-07-31	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516311	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516069	2021-09-01	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516088	2021-08-20	2021-09-26	South America / Brazil / Amazonas / Careiro
EPI_ISL_4516097	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516114	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4516224	2021-08-31	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516241	2021-09-03	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516246	2021-09-05	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516260	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516262	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516291	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516308	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Sao Sebastiao do Uatuma
EPI_ISL_4516077	2021-08-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516079	2021-08-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516090	2021-08-20	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516094	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516095	2021-08-21	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516104	2021-08-22	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516105	2021-08-22	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516106	2021-08-22	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516115	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516131	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516132	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516133	2021-08-23	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516145	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516146	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516150	2021-08-24	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516167	2021-08-25	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516172	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516173	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516185	2021-08-26	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516190	2021-08-27	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516201	2021-08-29	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516204	2021-08-29	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516207	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516213	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516216	2021-08-30	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516221	2021-08-31	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516232	2021-09-01	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516236	2021-09-02	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516237	2021-09-03	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516238	2021-09-03	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516242	2021-09-04	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516255	2021-09-07	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516267	2021-09-09	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516272	2021-09-10	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516279	2021-09-12	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4516292	2021-09-14	2021-09-26	South America / Brazil / Amazonas / Urucurituba
EPI_ISL_4516297	2021-09-16	2021-09-26	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520347	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Careiro
EPI_ISL_4520353	2021-07-09	2021-09-27	South America / Brazil / Amazonas / Careiro
EPI_ISL_4520357	2021-07-06	2021-09-27	South America / Brazil / Amazonas / Careiro
EPI_ISL_4520362	2021-07-11	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520363	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520301	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520316	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520317	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520318	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4520319	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4520322	2021-07-11	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520326	2021-07-04	2021-09-27	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4520329	2021-07-16	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520330	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520331	2021-07-31	2021-09-27	South America / Brazil / Amazonas / Rio Preto da Eva
EPI_ISL_4520332	2021-07-31	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520333	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520334	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520340	2021-07-08	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520341	2021-07-08	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520369	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Sao Sebastiao do Uatuma
EPI_ISL_4520370	2021-07-03	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520371	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520372	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520374	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520376	2021-07-06	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520377	2021-07-06	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520378	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520379	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520382	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520383	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520384	2021-07-02	2021-09-27	South America / Brazil / Ceara / Fortaleza
EPI_ISL_4520385	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520386	2021-07-11	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520387	2021-07-09	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520388	2021-07-11	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520389	2021-07-11	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520390	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520391	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520395	2021-07-09	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520396	2021-07-08	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520397	2021-07-08	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520398	2021-07-16	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520399	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Iranduba
EPI_ISL_4520401	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Iranduba
EPI_ISL_4520404	2021-07-13	2021-09-27	South America / Brazil / Roraima / Boa Vista
EPI_ISL_4520408	2021-07-05	2021-09-27	South America / Brazil / Amazonas / Iranduba
EPI_ISL_4520411	2021-07-05	2021-09-27	South America / Brazil / Amazonas / Iranduba
EPI_ISL_4520416	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520418	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520420	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Parintins
EPI_ISL_4520421	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520422	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Parintins
EPI_ISL_4520423	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520424	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Parintins
EPI_ISL_4520425	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Parintins
EPI_ISL_4520426	2021-07-09	2021-09-27	South America / Brazil / Amazonas / Parintins
EPI_ISL_4520427	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Boa Vista do Ramos
EPI_ISL_4520433	2021-07-14	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520339	2021-07-09	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520346	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520354	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520355	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520366	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Tabatinga
EPI_ISL_4520367	2021-07-09	2021-09-27	South America / Brazil / Rondonia / Porto Velho
EPI_ISL_4520393	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520348	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520351	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Careiro
EPI_ISL_4520358	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520359	2021-07-12	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520311	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520303	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520304	2021-07-13	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520307	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520320	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manacapuru
EPI_ISL_4520338	2021-07-10	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520380	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520406	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Iranduba
EPI_ISL_4520415	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Manaus
EPI_ISL_4520429	2021-07-15	2021-09-27	South America / Brazil / Amazonas / Manaquiri
EPI_ISL_4520430	2021-07-07	2021-09-27	South America / Brazil / Amazonas / Coari
EPI_ISL_4520565	2021-06-14	2021-09-27	South America / Brazil / Goias / Senador Canedo
EPI_ISL_4520568	2021-06-14	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520578	2021-06-10	2021-09-27	South America / Brazil / Goias / Caldas Novas
EPI_ISL_4520581	2021-06-11	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520583	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520584	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520587	2021-06-14	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520590	2021-04-22	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520591	2021-04-29	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520595	2021-05-25	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520596	2021-06-04	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520567	2021-06-14	2021-09-27	South America / Brazil / Goias / Senador Canedo
EPI_ISL_4520570	2021-06-14	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520571	2021-06-14	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520572	2021-06-15	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520573	2021-06-15	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520576	2021-06-08	2021-09-27	South America / Brazil / Goias / Acreuna
EPI_ISL_4520577	2021-06-10	2021-09-27	South America / Brazil / Goias / Caldas Novas
EPI_ISL_4520579	2021-06-10	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520582	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520585	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520588	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520589	2021-06-14	2021-09-27	South America / Brazil / Goias / Trindade
EPI_ISL_4520598	2021-06-07	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_4520599	2021-06-08	2021-09-27	South America / Brazil / Goias / Goiania
EPI_ISL_3998018	2021-04-01	2021-09-07	South America / Brazil / Parana
EPI_ISL_4104709	2021-04-30	2021-09-12	South America / Brazil / Sao Paulo
EPI_ISL_4104714	2021-04-13	2021-09-12	South America / Brazil / Sao Paulo
EPI_ISL_4543260	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543261	2021-05-24	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543262	2021-05-24	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543264	2021-05-18	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543267	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543268	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543269	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543270	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543272	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543276	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543280	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543282	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543283	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543288	2021-05-21	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543291	2021-05-21	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543292	2021-05-20	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543295	2021-05-18	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543296	2021-05-18	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543299	2021-05-17	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543300	2021-05-17	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543303	2021-05-17	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543315	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543323	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543325	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543326	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543331	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543332	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543336	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543338	2021-05-24	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543339	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543349	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543354	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543361	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543364	2021-05-21	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543366	2021-05-17	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543371	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543352	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543362	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4543368	2021-06-07	2021-09-27	South America / Brazil / Sao Paulo
EPI_ISL_4554462	2021-08-13	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554464	2021-08-13	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554465	2021-08-21	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554471	2021-08-14	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554477	2021-08-22	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554488	2021-08-21	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554490	2021-08-20	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554501	2021-08-13	2021-09-28	South America / Brazil / Rio Grande do Sul
EPI_ISL_4554776	2021-09-08	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554778	2021-09-15	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554780	2021-09-13	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554782	2021-09-16	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554784	2021-09-15	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554785	2021-09-14	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554787	2021-09-13	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554793	2021-09-13	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554789	2021-09-13	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554796	2021-09-13	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554798	2021-09-10	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554800	2021-09-10	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554802	2021-09-10	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554804	2021-09-10	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554808	2021-09-09	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554810	2021-09-09	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554812	2021-09-09	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554813	2021-09-09	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554815	2021-09-08	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554820	2021-09-08	2021-09-28	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_4554822	2021-09-07	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554824	2021-09-06	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554826	2021-09-05	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554829	2021-09-02	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554831	2021-09-02	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
EPI_ISL_4554833	2021-08-31	2021-09-28	South America / Brazil / Minas Gerais / Uberlandia
